area,property_type,bedRoom,bathroom,balcony,sector,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,price
8389.0,0.0,3,3,2.0,92.0,1,0,1,0,0.0,3.0,0.0,14.0,1.25
12732.0,0.0,3,3,2.0,92.0,1,0,1,0,0.0,3.0,0.0,28.0,1.1
11868.0,0.0,3,3,2.0,98.0,0,1,0,0,0.0,3.0,0.0,27.5,1.3
8769.0,0.0,4,4,3.0,99.0,0,1,0,0,2.0,3.0,2.0,0.0,2.28
12371.0,0.0,2,2,1.0,100.0,0,1,0,0,2.0,3.0,0.0,12.0,1.2
13318.0,0.0,2,2,2.0,100.0,0,0,0,0,0.0,3.0,0.0,12.0,1.22
12471.0,0.0,2,2,2.0,100.0,1,0,0,0,0.0,3.0,0.0,12.0,1.1
11966.0,0.0,2,2,2.0,100.0,0,0,1,0,0.0,3.0,0.0,19.0,1.15
13837.0,0.0,3,3,2.0,92.0,1,0,1,0,0.0,3.0,0.0,29.0,1.2
8139.0,0.0,3,3,2.0,98.0,1,1,1,0,1.0,3.0,0.0,29.0,1.4
6267.0,0.0,3,3,1.0,98.0,1,0,1,0,2.0,3.0,0.0,27.5,1.1
5747.0,0.0,3,3,1.0,98.0,0,0,0,0,1.0,3.0,0.0,22.0,1.0
7904.0,0.0,3,4,2.0,99.0,0,1,0,0,0.0,3.0,0.0,0.0,1.52
9473.0,0.0,3,4,2.0,98.0,1,1,1,0,2.0,3.0,0.0,45.0,1.8
8648.0,0.0,3,3,3.0,98.0,1,1,1,0,2.0,3.0,0.0,32.0,1.6
8539.0,0.0,3,4,2.0,92.0,0,1,0,0,0.0,3.0,0.0,32.0,1.55
8024.0,0.0,3,3,1.0,92.0,1,0,1,0,2.0,3.0,0.0,26.0,1.3
8458.0,0.0,3,4,3.0,95.0,1,1,0,0,2.0,3.0,0.0,54.0,2.25
11628.0,0.0,5,5,3.0,58.0,1,1,1,0,0.0,3.0,1.0,0.0,4.79
6459.0,0.0,3,3,2.0,106.0,0,0,0,1,2.0,3.0,2.0,22.5,1.25
7407.0,0.0,3,3,3.0,107.0,0,0,0,0,2.0,3.0,0.0,0.0,1.4
6679.0,0.0,3,3,3.0,102.0,0,1,0,0,2.0,3.0,2.0,0.0,1.38
7258.0,0.0,3,3,3.0,102.0,0,0,0,0,2.0,3.0,2.0,0.0,1.3
6653.0,0.0,2,2,1.0,92.0,1,0,0,0,2.0,3.0,1.0,6.0,1.0
6896.0,0.0,2,2,2.0,102.0,1,0,0,0,2.0,3.0,0.0,0.0,1.0
7268.0,0.0,2,2,1.0,102.0,0,0,0,0,2.0,3.0,0.0,0.0,0.95
12567.0,0.0,2,3,2.0,77.0,0,1,0,1,0.0,3.0,0.0,35.5,1.85
8461.0,0.0,4,3,2.0,90.0,0,1,0,0,2.0,3.0,0.0,0.0,1.65
6330.0,0.0,3,3,2.0,6.0,0,0,0,0,2.0,3.0,0.0,0.0,1.32
6649.0,0.0,2,2,2.0,6.0,1,0,0,0,2.0,3.0,0.0,0.0,1.02
6153.0,0.0,4,5,2.0,8.0,0,0,0,0,2.0,3.0,0.0,0.0,1.88
9306.0,0.0,3,4,2.0,1.0,1,1,0,0,0.0,3.0,0.0,0.0,2.15
11727.0,0.0,3,4,1.0,12.0,0,1,0,0,2.0,0.0,0.0,0.0,2.58
13235.0,0.0,3,3,1.0,12.0,0,0,0,0,0.0,3.0,0.0,0.0,2.25
8139.0,0.0,3,4,3.0,8.0,0,1,0,0,2.0,3.0,0.0,0.0,1.75
6079.0,0.0,2,3,2.0,7.0,0,0,0,0,2.0,3.0,0.0,0.0,0.93
12622.0,0.0,3,5,3.0,13.0,0,1,0,0,2.0,3.0,1.0,25.0,4.75
8000.0,0.0,3,4,3.0,92.0,0,1,0,0,2.0,3.0,0.0,23.0,1.72
2142.777777777778,0.0,4,4,3.0,86.0,0,1,0,0,1.0,1.0,0.0,33.5,6.75
16000.0,0.0,2,2,1.0,73.0,1,0,0,0,2.0,1.0,0.0,44.5,2.45
6934.0,0.0,4,5,3.0,100.0,0,0,0,0,2.0,3.0,0.0,0.5,2.2
15648.0,0.0,4,4,3.0,86.0,0,1,0,0,0.0,1.0,0.0,47.5,5.25
11363.0,0.0,4,4,3.0,86.0,1,1,0,0,1.0,1.0,0.0,59.0,5.0
11111.0,0.0,4,4,3.0,86.0,1,1,1,1,1.0,0.0,0.0,49.5,5.0
16363.0,0.0,3,4,3.0,14.0,0,1,0,0,2.0,3.0,1.0,28.5,2.7
10323.0,0.0,4,4,3.0,57.0,1,1,0,0,0.0,0.0,0.0,52.0,2.65
11956.0,0.0,2,2,1.0,28.0,0,0,1,1,2.0,3.0,0.0,46.0,1.65
13709.0,0.0,3,3,2.0,28.0,0,0,0,1,2.0,3.0,0.0,50.5,2.55
13709.0,0.0,3,3,2.0,28.0,0,0,0,0,2.0,3.0,1.0,50.5,2.55
13915.0,0.0,3,4,3.0,28.0,0,1,0,1,2.0,3.0,0.0,53.5,4.3
8457.0,0.0,4,4,1.0,81.0,1,1,1,0,2.0,3.0,0.0,18.5,1.7
1932.3333333333333,0.0,2,2,1.0,28.0,0,0,0,1,2.0,3.0,0.0,29.5,2.4
5513.0,0.0,2,3,3.0,44.0,1,0,0,0,2.0,3.0,0.0,0.0,0.87
7090.0,0.0,3,3,2.0,44.0,0,0,0,1,2.0,3.0,1.0,0.0,1.25
5454.0,0.0,3,5,3.0,44.0,0,1,0,0,2.0,3.0,1.0,0.0,0.99
8424.0,0.0,3,3,2.0,1.0,0,1,0,0,2.0,3.0,1.0,20.0,1.39
10364.0,0.0,3,3,3.0,214.0,0,1,0,0,2.0,0.0,0.0,12.5,2.7
7987.0,0.0,4,4,2.0,45.0,0,0,0,1,2.0,3.0,0.0,27.5,1.75
7074.0,0.0,4,3,3.0,45.0,0,0,0,1,0.0,3.0,0.0,46.0,1.55
7302.0,0.0,4,3,3.0,45.0,0,0,0,1,2.0,3.0,0.0,41.0,1.6
8000.0,0.0,3,3,3.0,8.0,0,0,0,0,2.0,3.0,1.0,0.0,1.4
9350.0,0.0,3,3,2.0,84.0,1,0,0,0,2.0,3.0,0.0,3.5,1.8
5960.0,0.0,4,5,3.0,6.0,0,1,0,0,0.0,3.0,1.0,30.0,1.65
14991.0,0.0,3,5,3.0,35.0,0,1,0,0,0.0,2.0,0.0,37.0,3.55
2898.4444444444443,0.0,4,4,3.0,155.0,0,1,0,0,0.0,2.0,0.0,35.0,6.0
10250.0,0.0,3,4,2.0,57.0,1,0,0,0,2.0,0.0,0.0,31.5,1.8
10638.0,0.0,3,4,2.0,84.0,0,1,0,0,2.0,3.0,0.0,48.5,2.5
6382.0,0.0,4,3,2.0,47.0,0,1,0,0,2.0,2.0,1.0,62.5,1.5
5699.0,0.0,3,2,1.0,98.0,0,0,0,0,1.0,0.0,0.0,0.0,1.04
8967.0,0.0,2,2,0.0,79.0,0,0,0,1,2.0,3.0,1.0,18.5,0.53
8410.0,0.0,3,5,2.0,83.0,0,1,0,0,2.0,3.0,0.0,22.5,1.64
14683.0,0.0,4,4,3.0,76.0,1,1,0,0,2.0,3.0,0.0,48.5,2.9
14303.0,0.0,3,3,2.0,76.0,1,1,0,0,1.0,3.0,0.0,42.0,2.36
3353.333333333333,0.0,3,4,3.0,64.0,0,1,0,0,2.0,0.0,0.0,58.0,4.85
6313.0,0.0,3,3,1.0,98.0,0,1,0,0,1.0,3.0,0.0,0.0,1.25
4717.0,0.0,3,3,1.0,106.0,1,0,0,0,2.0,3.0,1.0,46.0,0.92
12802.0,0.0,3,3,2.0,95.0,0,1,0,0,0.0,3.0,1.0,57.5,2.7
5177.0,0.0,2,3,1.0,106.0,1,0,0,0,2.0,3.0,1.0,26.5,0.7
7179.0,0.0,2,2,1.0,100.0,0,0,0,0,0.0,3.0,1.0,38.5,1.25
8179.0,0.0,4,4,3.0,100.0,0,1,0,0,2.0,3.0,1.0,12.0,2.3
8305.0,0.0,3,4,2.0,100.0,0,1,0,0,2.0,3.0,1.0,31.5,2.0
6224.0,0.0,3,3,1.0,98.0,0,0,0,1,0.0,3.0,1.0,0.0,1.08
12401.0,0.0,3,3,2.0,76.0,0,1,0,0,2.0,3.0,0.0,75.0,1.73
2289.111111111112,0.0,2,2,1.0,76.0,1,0,0,0,2.0,3.0,0.0,0.0,1.3
14430.0,0.0,4,4,3.0,76.0,1,1,0,0,1.0,3.0,0.0,46.5,2.85
13636.0,0.0,3,3,3.0,76.0,1,1,0,0,2.0,3.0,0.0,0.0,2.25
14242.0,0.0,3,3,2.0,76.0,1,1,0,0,1.0,3.0,0.0,37.0,2.35
16969.0,0.0,4,4,2.0,76.0,1,0,0,0,1.0,3.0,0.0,45.5,2.8
16206.0,0.0,3,3,2.0,76.0,1,1,0,0,1.0,3.0,2.0,26.0,2.35
13924.0,0.0,4,4,2.0,76.0,1,1,0,0,2.0,3.0,0.0,29.0,2.75
14303.0,0.0,3,3,2.0,76.0,1,1,0,0,1.0,3.0,0.0,41.5,2.36
14107.0,0.0,4,4,3.0,77.0,0,1,0,0,1.0,3.0,0.0,58.5,3.4
5961.0,0.0,2,2,1.0,90.0,0,0,0,0,2.0,3.0,1.0,13.5,0.8
11000.0,0.0,4,4,3.0,169.0,0,1,0,0,2.0,3.0,2.0,0.0,7.0
9589.0,0.0,3,4,3.0,214.0,0,1,0,0,2.0,0.0,0.0,40.5,1.8
10685.0,0.0,3,4,3.0,214.0,0,1,0,0,2.0,0.0,0.0,37.0,2.65
7000.0,0.0,3,3,2.0,98.0,0,0,0,0,2.0,3.0,0.0,0.0,1.05
10479.0,0.0,3,3,3.0,214.0,0,0,0,1,0.0,0.0,0.0,45.0,1.88
7496.0,0.0,2,2,2.0,99.0,1,0,0,0,2.0,3.0,1.0,33.0,1.15
5564.0,0.0,4,4,2.0,98.0,0,1,0,0,2.0,3.0,1.0,0.0,1.33
9590.0,0.0,3,4,1.0,214.0,0,1,0,1,0.0,3.0,0.0,44.5,2.6
11401.0,0.0,3,3,3.0,214.0,0,1,0,0,2.0,0.0,0.0,43.5,2.97
8955.0,0.0,4,4,1.0,81.0,0,0,1,0,2.0,3.0,0.0,41.5,1.8
8855.0,0.0,4,4,1.0,81.0,0,0,1,0,2.0,3.0,0.0,40.0,1.78
9632.0,0.0,3,3,1.0,81.0,0,0,1,0,2.0,3.0,0.0,41.0,1.52
9822.0,0.0,3,3,1.0,81.0,0,0,1,0,2.0,3.0,0.0,38.5,1.55
8031.0,0.0,3,3,0.0,101.0,0,0,1,0,0.0,3.0,0.0,41.0,1.55
8547.0,0.0,1,1,0.0,98.0,0,0,0,0,2.0,3.0,1.0,35.5,0.4
11162.0,0.0,3,3,2.0,84.0,0,1,0,0,0.0,3.0,0.0,20.0,2.4
8753.0,0.0,3,3,2.0,96.0,1,1,1,0,0.0,3.0,0.0,25.0,1.37
11770.0,0.0,3,4,2.0,58.0,0,1,1,0,0.0,0.0,0.0,70.0,2.65
6387.0,0.0,3,4,3.0,3.0,0,1,0,0,2.0,3.0,0.0,31.5,1.16
5833.0,0.0,3,4,3.0,3.0,0,1,0,0,2.0,3.0,0.0,27.5,1.05
5000.0,0.0,4,5,3.0,3.0,1,1,1,0,1.0,3.0,0.0,0.0,1.35
5014.0,0.0,4,5,3.0,3.0,1,1,1,0,1.0,3.0,0.0,7.0,1.35
14615.0,0.0,3,3,2.0,77.0,1,0,0,0,0.0,3.0,0.0,38.0,2.85
6003.0,0.0,2,2,0.0,99.0,0,0,0,0,2.0,3.0,1.0,0.0,0.35
6442.0,0.0,2,2,3.0,6.0,0,0,0,0,2.0,3.0,0.0,24.5,0.88
9305.0,0.0,3,4,3.0,1.0,1,0,0,0,2.0,3.0,1.0,43.5,2.4
12815.0,0.0,4,5,2.0,71.0,0,1,0,0,0.0,3.0,1.0,60.5,3.6
14018.0,0.0,4,4,3.0,169.0,0,1,1,1,0.0,1.0,1.0,46.5,7.5
11363.0,0.0,2,2,1.0,14.0,0,0,0,0,2.0,3.0,0.0,11.0,1.45
11767.0,0.0,3,3,3.0,214.0,0,0,0,0,2.0,0.0,0.0,46.5,2.35
6567.0,0.0,2,2,1.0,96.0,1,0,0,0,0.0,3.0,0.0,21.5,0.9425
6192.0,0.0,2,2,1.0,96.0,0,0,0,0,0.0,3.0,0.0,20.0,0.805
12444.0,0.0,3,4,3.0,214.0,0,1,0,0,2.0,0.0,0.0,49.5,3.1
6412.0,0.0,3,3,3.0,96.0,1,1,0,0,0.0,3.0,0.0,35.5,1.39
6533.0,0.0,2,2,3.0,96.0,1,0,0,0,2.0,3.0,0.0,19.0,0.9375
5932.0,0.0,2,2,1.0,96.0,0,0,0,0,1.0,3.0,0.0,15.0,0.775
5979.0,0.0,2,2,1.0,96.0,1,0,0,0,2.0,3.0,0.0,0.0,0.855
5221.0,0.0,2,2,1.0,100.0,0,0,0,0,2.0,3.0,1.0,0.0,0.685
9046.0,0.0,3,4,3.0,92.0,0,1,0,0,2.0,3.0,0.0,9.0,2.03
4857.0,0.0,3,4,2.0,100.0,0,1,0,0,2.0,3.0,1.0,19.5,0.799
6789.0,0.0,2,2,2.0,106.0,1,0,0,0,2.0,3.0,2.0,0.0,0.645
5771.0,0.0,3,3,1.0,99.0,0,0,0,0,0.0,3.0,1.0,0.0,1.01
4951.0,0.0,4,5,1.0,106.0,1,1,0,0,2.0,1.0,0.0,0.0,1.27
6746.0,0.0,2,2,1.0,98.0,0,0,0,0,2.0,0.0,0.0,21.0,0.84
7350.0,0.0,3,4,2.0,100.0,0,1,0,0,2.0,0.0,0.0,39.5,1.77
8348.0,0.0,4,4,1.0,81.0,0,0,1,0,1.0,3.0,0.0,3.0,1.68
8408.0,0.0,4,4,0.0,81.0,0,0,1,0,0.0,3.0,0.0,3.0,1.66
8861.0,0.0,3,3,1.0,81.0,0,0,1,0,1.0,3.0,0.0,3.0,1.4
10928.0,0.0,3,4,3.0,95.0,0,1,0,0,0.0,3.0,0.0,65.0,2.29
6243.0,0.0,3,3,3.0,106.0,0,1,1,0,2.0,3.0,0.0,0.0,1.21
4237.0,0.0,3,3,1.0,108.0,0,0,0,0,1.0,3.0,1.0,0.0,0.5
5305.0,0.0,2,2,1.0,90.0,1,0,0,0,2.0,3.0,0.0,0.0,0.7120000000000001
15189.0,0.0,4,4,3.0,76.0,0,1,0,0,1.0,3.0,0.0,0.0,3.0
6837.0,0.0,3,3,3.0,106.0,0,0,0,0,0.0,3.0,0.0,0.0,1.2
10545.0,0.0,3,3,2.0,86.0,0,1,0,0,1.0,0.0,2.0,0.0,3.25
6143.0,0.0,2,2,3.0,249.0,1,0,0,0,2.0,0.0,0.0,11.5,0.9
6184.0,0.0,3,3,3.0,249.0,0,0,0,0,2.0,3.0,0.0,0.0,1.07
7317.0,0.0,2,2,2.0,100.0,0,0,0,0,0.0,3.0,0.0,34.0,1.2
7645.0,0.0,4,5,3.0,100.0,0,1,0,0,1.0,3.0,0.0,0.0,2.15
8730.0,0.0,4,4,0.0,81.0,0,0,0,0,0.0,3.0,0.0,3.0,1.72
8841.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,3.0,1.36
8883.0,0.0,4,4,0.0,81.0,0,0,0,0,0.0,3.0,0.0,3.0,1.75
8882.0,0.0,4,4,0.0,81.0,0,0,0,0,0.0,3.0,0.0,3.0,1.75
8966.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,3.0,1.38
8227.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,19.5,1.29
8675.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,3.0,1.37
8411.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,19.0,1.32
8445.0,0.0,3,3,0.0,81.0,0,0,1,0,0.0,3.0,0.0,19.0,1.3
6735.0,0.0,3,3,2.0,101.0,0,1,0,0,0.0,0.0,0.0,25.0,1.3
7776.0,0.0,3,3,0.0,101.0,0,0,0,0,0.0,3.0,0.0,0.0,1.5
8358.0,0.0,4,4,1.0,81.0,0,0,1,0,1.0,3.0,0.0,3.0,1.68
8871.0,0.0,3,3,1.0,81.0,0,0,1,0,0.0,3.0,0.0,3.0,1.4
7894.0,0.0,3,3,0.0,101.0,0,0,0,1,0.0,3.0,1.0,0.0,1.5
7751.0,0.0,3,2,1.0,6.0,0,0,0,1,2.0,3.0,1.0,0.0,0.5
5980.0,0.0,2,2,0.0,6.0,0,0,0,1,2.0,3.0,1.0,0.0,0.36
6692.0,0.0,4,5,3.0,86.0,1,1,1,0,2.0,0.0,0.0,23.0,3.1
5644.0,0.0,2,2,0.0,110.0,0,0,1,0,2.0,3.0,2.0,12.5,0.31
5354.0,0.0,3,3,2.0,108.0,0,0,1,0,1.0,3.0,0.0,0.0,0.71
8214.0,0.0,3,3,0.0,98.0,0,0,0,0,2.0,0.0,0.0,17.5,1.15
7500.0,0.0,3,2,1.0,98.0,0,0,0,0,1.0,0.0,0.0,19.0,1.05
11666.0,0.0,3,3,2.0,72.0,0,0,0,0,0.0,3.0,1.0,34.0,2.1
5828.0,0.0,2,2,1.0,6.0,0,0,0,0,1.0,3.0,1.0,9.5,0.285
5674.0,0.0,2,2,1.0,6.0,0,0,0,0,0.0,3.0,1.0,7.5,0.2775
5623.0,0.0,2,2,1.0,6.0,0,0,0,0,0.0,3.0,1.0,11.0,0.275
5725.0,0.0,2,2,1.0,6.0,0,0,0,0,2.0,3.0,1.0,0.0,0.28
6527.0,0.0,1,1,0.0,2.0,0,0,0,0,2.0,3.0,1.0,0.0,0.235
6489.0,0.0,2,2,1.0,6.0,0,0,0,0,2.0,3.0,2.0,4.5,0.355
7906.0,0.0,3,2,1.0,6.0,0,0,0,1,2.0,3.0,1.0,0.0,0.51
6398.0,0.0,2,2,1.0,6.0,0,0,0,0,2.0,3.0,2.0,4.5,0.35
5828.0,0.0,2,2,1.0,6.0,0,0,0,0,0.0,3.0,2.0,0.0,0.285
6581.0,0.0,2,2,1.0,6.0,0,0,0,0,2.0,3.0,2.0,4.5,0.36
12121.0,0.0,3,3,2.0,76.0,0,1,0,0,1.0,3.0,0.0,16.0,2.0
9768.0,0.0,4,4,2.0,77.0,0,1,0,1,2.0,3.0,1.0,14.5,2.7
16233.0,0.0,3,4,2.0,76.0,0,1,0,0,0.0,0.0,0.0,0.0,4.94
8706.0,0.0,4,4,1.0,81.0,0,0,0,0,2.0,3.0,0.0,46.5,1.75
4854.0,0.0,4,5,1.0,106.0,1,1,0,0,2.0,3.0,0.0,0.0,1.25
4906.0,0.0,3,4,2.0,106.0,0,1,0,0,2.0,3.0,0.0,0.0,0.92
5252.0,0.0,4,5,1.0,106.0,1,1,0,0,2.0,3.0,0.0,0.0,1.3
12863.0,0.0,2,2,0.0,81.0,0,0,0,0,2.0,3.0,0.0,18.0,0.62
8000.0,0.0,4,5,3.0,81.0,0,1,0,0,2.0,3.0,0.0,25.5,1.92
8333.0,0.0,4,4,2.0,66.0,0,0,0,1,2.0,3.0,1.0,24.5,2.0
8333.0,0.0,4,5,3.0,83.0,0,1,0,0,1.0,3.0,1.0,25.5,2.0
3067.0,0.0,3,4,2.0,175.0,0,1,0,0,2.0,3.0,1.0,9.5,0.75
7682.0,0.0,3,4,2.0,100.0,1,1,0,0,1.0,3.0,1.0,32.5,1.85
6339.0,0.0,2,2,3.0,107.0,0,0,0,1,2.0,3.0,1.0,14.5,0.89
5896.0,0.0,3,4,1.0,100.0,0,1,0,0,2.0,3.0,1.0,42.0,1.25
12706.0,0.0,3,3,2.0,1.0,0,0,0,0,2.0,3.0,1.0,15.5,2.15
12650.0,0.0,3,3,3.0,78.0,0,1,0,0,0.0,3.0,0.0,63.5,3.05
12945.0,0.0,3,3,2.0,78.0,0,0,0,1,1.0,3.0,0.0,46.5,2.65
6666.0,0.0,2,2,2.0,95.0,0,0,0,0,2.0,3.0,0.0,0.0,0.49
10996.0,0.0,3,3,2.0,84.0,0,0,0,0,0.0,3.0,0.0,0.0,1.82
6802.0,0.0,2,2,2.0,95.0,0,0,0,0,2.0,3.0,0.0,0.0,0.5
5049.0,0.0,3,3,2.0,90.0,0,0,0,1,0.0,3.0,1.0,34.0,0.92
8461.0,0.0,3,4,2.0,83.0,0,1,0,0,1.0,3.0,0.0,46.0,1.65
7586.0,0.0,2,2,1.0,84.0,1,0,0,0,2.0,3.0,1.0,15.5,1.1
7844.0,0.0,3,3,2.0,84.0,1,1,1,1,2.0,3.0,1.0,14.0,1.55
8771.0,0.0,3,3,1.0,84.0,0,0,0,1,1.0,3.0,1.0,14.5,1.25
8658.0,0.0,4,4,2.0,84.0,1,0,0,1,1.0,3.0,1.0,15.5,1.6
8518.0,0.0,2,2,2.0,83.0,1,0,0,1,2.0,3.0,1.0,2.5,1.15
8205.0,0.0,3,3,2.0,83.0,1,1,1,1,2.0,3.0,1.0,9.0,1.6
9523.0,0.0,4,5,3.0,95.0,0,1,0,0,0.0,3.0,0.0,48.5,4.0
8345.0,0.0,3,4,3.0,95.0,0,1,0,0,0.0,3.0,0.0,39.5,2.22
9419.0,0.0,4,5,1.0,95.0,0,1,0,0,2.0,3.0,0.0,28.5,3.0
5923.0,0.0,2,2,1.0,96.0,1,0,0,0,0.0,3.0,0.0,22.5,1.0
2166.6666666666665,0.0,5,7,2.0,73.0,0,1,0,0,2.0,3.0,0.0,33.5,10.75
2165.333333333333,0.0,4,6,2.0,73.0,1,1,0,0,0.0,3.0,0.0,46.5,9.14
2168.111111111112,0.0,4,6,2.0,73.0,0,1,1,0,0.0,3.0,0.0,26.5,8.35
3560.0,0.0,3,3,3.0,0.0,0,1,0,0,1.0,0.0,2.0,0.0,0.73
3653.0,0.0,3,4,2.0,0.0,0,1,0,0,2.0,0.0,2.0,0.0,0.95
3840.0,0.0,2,2,2.0,0.0,0,0,0,0,2.0,0.0,2.0,0.0,0.48
3323.0,0.0,3,3,3.0,0.0,0,1,0,0,2.0,0.0,2.0,0.0,0.86
3129.0,0.0,3,3,3.0,0.0,0,1,0,0,1.0,0.0,2.0,0.0,0.81
14167.0,0.0,3,3,2.0,78.0,0,0,0,1,1.0,3.0,1.0,39.5,2.9
7400.0,0.0,1,1,1.0,85.0,0,0,0,0,1.0,3.0,1.0,12.0,0.37
8428.0,0.0,2,2,0.0,85.0,0,0,0,0,2.0,0.0,2.0,9.5,0.59
10000.0,0.0,2,2,0.0,85.0,0,0,1,0,2.0,3.0,2.0,0.0,0.6
8222.0,0.0,1,1,1.0,85.0,0,0,0,0,1.0,3.0,2.0,0.0,0.37
6588.0,0.0,2,2,3.0,6.0,0,0,0,0,2.0,3.0,1.0,0.0,0.9
14254.0,0.0,3,5,2.0,83.0,0,1,0,0,2.0,3.0,0.0,20.0,1.66
7334.0,0.0,4,4,3.0,106.0,0,1,0,1,0.0,0.0,1.0,0.0,2.0
14384.0,0.0,3,5,2.0,83.0,0,1,0,0,2.0,0.0,0.0,19.0,1.67
8461.0,0.0,2,2,1.0,83.0,0,0,0,0,2.0,3.0,0.0,10.0,1.1
8205.0,0.0,3,5,2.0,83.0,0,1,0,0,2.0,3.0,0.0,9.0,1.6
7925.0,0.0,2,2,2.0,83.0,1,0,0,0,2.0,3.0,0.0,7.0,1.07
8756.0,0.0,4,4,1.0,81.0,0,0,0,0,2.0,3.0,0.0,12.0,1.76
9822.0,0.0,3,3,1.0,81.0,0,0,1,0,2.0,3.0,0.0,0.0,1.55
9482.0,0.0,4,5,3.0,169.0,1,1,1,0,0.0,1.0,0.0,0.0,5.5
5599.0,0.0,2,2,0.0,113.0,0,0,0,1,2.0,3.0,1.0,0.0,0.271
4745.0,0.0,2,2,0.0,113.0,0,0,0,1,2.0,3.0,2.0,0.0,0.261
9876.0,0.0,2,2,1.0,1.0,0,0,0,0,1.0,3.0,2.0,0.0,1.25
9772.0,0.0,3,4,3.0,1.0,1,1,0,0,2.0,3.0,2.0,0.0,2.1
6859.0,0.0,2,2,3.0,5.0,0,0,0,0,1.0,3.0,1.0,14.0,0.95
6642.0,0.0,2,2,3.0,5.0,0,0,0,0,1.0,3.0,0.0,3.0,0.92
7102.0,0.0,3,4,3.0,5.0,0,1,0,0,2.0,3.0,0.0,6.0,1.25
9255.0,0.0,2,2,3.0,5.0,0,0,0,0,1.0,1.0,0.0,16.5,0.87
6818.0,0.0,3,4,3.0,5.0,0,1,0,0,2.0,3.0,0.0,1.0,1.2
8888.0,0.0,2,2,2.0,45.0,0,0,0,1,2.0,3.0,0.0,0.0,0.8
5536.0,0.0,3,3,3.0,45.0,0,0,1,0,2.0,3.0,0.0,0.0,0.98
10344.0,0.0,2,2,1.0,14.0,0,0,0,0,2.0,3.0,1.0,2.0,1.32
6750.0,0.0,3,3,2.0,66.0,0,0,0,1,2.0,2.0,2.0,25.0,1.35
11694.0,0.0,4,5,3.0,12.0,0,1,0,0,2.0,3.0,2.0,0.0,3.45
9022.0,0.0,3,4,3.0,95.0,1,1,0,0,2.0,1.0,0.0,46.5,2.4
12012.0,0.0,4,4,3.0,95.0,0,1,0,0,2.0,1.0,0.0,61.5,3.45
10553.0,0.0,3,3,3.0,95.0,0,1,0,0,0.0,3.0,0.0,56.5,2.25
7175.0,0.0,3,3,2.0,44.0,1,0,0,0,1.0,3.0,1.0,0.0,1.25
7185.0,0.0,3,3,3.0,44.0,0,1,0,1,1.0,3.0,1.0,0.0,1.43
7231.0,0.0,3,3,2.0,44.0,0,0,0,1,1.0,3.0,1.0,0.0,1.27
7185.0,0.0,3,3,3.0,44.0,1,1,0,1,1.0,3.0,1.0,0.0,1.43
8928.0,0.0,3,3,2.0,44.0,1,0,0,0,1.0,3.0,1.0,0.0,1.25
7236.0,0.0,3,3,3.0,44.0,1,1,0,1,1.0,3.0,1.0,0.0,1.44
7203.0,0.0,3,3,2.0,44.0,1,0,0,1,1.0,3.0,1.0,0.0,1.27
5405.0,0.0,3,4,2.0,44.0,1,1,0,0,2.0,3.0,1.0,0.0,1.1
5384.0,0.0,4,5,2.0,44.0,1,1,1,1,2.0,3.0,1.0,0.0,1.4
5454.0,0.0,3,4,2.0,44.0,0,1,0,0,2.0,3.0,1.0,0.0,0.99
5449.0,0.0,2,3,2.0,44.0,1,0,0,1,2.0,3.0,1.0,0.0,0.86
5399.0,0.0,3,4,2.0,44.0,0,1,0,1,2.0,3.0,1.0,0.0,0.98
5386.0,0.0,2,3,2.0,44.0,1,0,0,0,2.0,3.0,1.0,0.0,0.85
8983.0,0.0,4,3,2.0,45.0,0,0,0,1,0.0,3.0,1.0,45.5,1.79
8255.0,0.0,3,3,2.0,45.0,0,0,0,1,0.0,3.0,1.0,14.0,1.5
8078.0,0.0,4,3,2.0,45.0,1,1,1,1,0.0,3.0,1.0,15.5,1.77
8282.0,0.0,3,3,2.0,45.0,0,0,0,1,0.0,3.0,1.0,14.0,1.5
8105.0,0.0,3,3,2.0,45.0,0,0,0,1,0.0,3.0,1.0,15.0,1.49
8215.0,0.0,4,3,2.0,45.0,1,1,1,0,0.0,3.0,1.0,15.0,1.8
6343.0,0.0,2,2,1.0,100.0,0,0,0,0,0.0,3.0,1.0,0.0,1.06
6433.0,0.0,2,2,2.0,100.0,0,0,0,0,0.0,3.0,1.0,0.0,1.14
7588.0,0.0,2,2,0.0,99.0,0,0,0,0,2.0,3.0,2.0,34.0,0.365
7039.0,0.0,2,2,0.0,99.0,0,0,0,0,1.0,3.0,0.0,13.5,0.34
5831.0,0.0,2,2,0.0,99.0,0,0,0,0,2.0,3.0,0.0,0.0,0.34
7276.0,0.0,2,2,0.0,99.0,0,0,0,0,2.0,3.0,0.0,0.0,0.35
6402.0,0.0,2,2,2.0,100.0,0,0,0,0,0.0,3.0,1.0,0.0,1.05
